"ResponseID","ResponseSet","Name","ExternalDataReference","EmailAddress","IPAddress","Status","StartDate","EndDate","Finished","informedConsent","age","studyExit","sex","country","selectionAlcohol","negativeresponsSelectionAlcohol","informationAlcohol","Intention_intend","Intention2willing","Intention3expect","curBeh","Attitude_bad_good","Attitude_unpleasant_pleasant","Attitude_harmful_beneficial","Attitude_boring_interesting","Importancescale_unimportant_important","Importancescale_notessential_essential","Importancescale_notsignificant_significant","information","Injunctivenorm_importantpeople","Injunctivenorm_mostpeopleapprove","Descriptivenorm_closefriends","Descriptivenorm_peoplelikeme","Perceivedcontrol_forme","Perceivedcontrol_reallywantto","Perceivedcontrol_confident","information.1","Selfidentity_rarelythinkabout","SelfidentityRestrainedAlcohol","Selfidentity_kindofperson","Selfidentity_restrainedalcoholimportant","Selfidentity_doingbehaviorimportant","Selfidentity_importantpart","Selfidentity_seemyselfas","Selfidentity_seemyselffollowingthebehaviorguideline","Selfidentity_givingupalcoholdrinking","Selfidentity_restrainedalcoholdrinkingmeansmore","Selfidentity_wrongbehaviormeansmorethanjusttheact","Selfidentity_behaviormeansmoretantheactself","Selfidentity_concernedwithnotdoingthebehaviorenough","Selfidentity_concernedwithdoingtherightbehavior","Selfidentity_wouldfeelatalossgivingupwrongbehavior","information.2","Past_haveused","Past_howoften","VerificationWorkerID","Endscreen","Browser.Meta.Info.Browser","Browser.Meta.Info.Version","Browser.Meta.Info.Operating.System","Browser.Meta.Info.Screen.Resolution","Browser.Meta.Info.Flash.Version","Browser.Meta.Info.Java.Support","Browser.Meta.Info.User.Agent","LocationLatitude","LocationLongitude","LocationAccuracy","NA..2","id","selfIdentitySelected","selfIdentity","attitude","importance","attitudeImportance","perceivedNorms","pbc","intention","pastBehavior","currentBehavior"
"58acff7b6653f064f949a38bfac026da9f479b7f42e9d5a4f6077ce76212dbf4","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","0d6e99f2482c8499cbf51fe337fb059c1c230e2048576ad40defac81e389ff90","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","ff7acae7d266ecd2a1e8470fde5f3f2b4ef7843d0719ffe444f9f9ad13e09ebe","9e4d1d35223ba518ddcaf5dfb67c059c4090607b60ab2a70a263c691ee1d30ab","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,1,1,1,NA,1,7,7,7,6,7,7,7,5,7,7,7,1,5,7,5,6,7,7,7,1,5,3,3,3,5,4,3,5,4,3,5,4,2,3,5,1,5,6,"697d1fb545db31234340e5d2c3fb7c2e632e960e656035ef2f6b931555e3ff7b","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","8162eef44dcab689f59ea443ee5413511b6bec49d880c24b2556e8a607cb0331","c314a86e3abecb7b0559a1d2bf0224a44fbc152e0017b0abdd77c4d01f26f2db","b6dd0d857310f6fb80423b35ce59e90c3f8b2af8c16a7c5163b7f38432af53c5","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","6d6510ca2c3f3a657e12f41dea143c46379c42a489ba167dd8cb780745f6d115","ba0e2cf45ab9c92d2ead706a9089ccc2c832ed7f2af0c01f1a926316d86a7bf8","67636e3e494d2093deef57706f9ab1bfc294f67eb354d312d88020e6d83c5f52","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_210",3.5,4,6.5,7,6.71428571428571,5.75,7,7,5.5,6
"39f46e7c64a499c61f924f11c2311c90d8a40190695200711c0656e275df701c","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","1d0d511f41b43188e31739603a180a1d46c801b4a8e2d830f9d25eb2db3f2dd9","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","ac76b0cad16e689cb6858371982c0d758ce7729fb2344c34a394bbb3cd5a6deb","4901b06ed5edad137acb17d5d6e8c4ef1f776c72e13a4614732b1d77587c02a7","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,26,NA,1,1,1,NA,1,3,6,6,2,6,5,7,2,6,6,5,1,2,2,2,2,5,6,6,1,2,5,6,5,5,6,6,5,6,3,5,4,5,3,7,1,6,5,"418c1222554a4fe41eb692996d1ba8ad6913ce76646d6656add6297177a2a407","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","eaaecfbe3997ec327887f9ae252ad218dc6fea7b7e4ca90ef6e9f60be55f2b3b","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","84da790febde85b1ae19552e569e6768c781317b80ab09999c2438944b425b04","ad12bf1f8e694e48ccd4be534484399a87a8c26ce9aa7b594b8d1d01c47a2a25","a48b8da663e95b78c425cbf387cd7d022762c151f6be825f17015a853f39b611","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_211",5,4.90909090909091,5,5.66666666666667,5.28571428571429,2,5.66666666666667,5,5.5,2
"0f9e2e95b43420840a85cf96938b36a15bb2c06de2a769449ecaa4328231f5ed","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","2ca5143ce7886598039aa252f5f0f96a8ad389f76ca202cbad24490395b58e52","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","2c76ea26ea24f61bb106ce197eabf1413ad5e88e0142dd2d5298dbcbec697c64","cff6bf73be1ee50f67320d71d7260b3e528a3a9a677bd03c679978ac1c5c8f72","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,2,1,1,NA,1,7,7,7,7,7,4,7,4,7,7,7,1,6,7,6,6,7,7,7,1,2,1,7,3,4,6,7,7,6,5,3,5,2,7,3,1,7,7,"23fa58a9ffb51d67d193b03216071a760b05f41ec338070f3a22628a703cb3e7","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","c314a86e3abecb7b0559a1d2bf0224a44fbc152e0017b0abdd77c4d01f26f2db","74503fcc81bf852878003f29f7aa1d5ad0e31dba341bb20c0a6fb46e7f91e1e2","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","9e723095964a83bfb089e38a9cffcf0afd3cec8c248425ce57dc89cc30919b5e","5fb459fa23ed43367b1081886ed2867e0d2bb676bde7b18470b24bc85dc54e3c","3d0f0b6eedc7e141a68986149eb0235d1dc0550d4c6050a015a60258c2bfe183","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_212",7,4.81818181818182,5.5,7,6.14285714285714,6.25,7,7,7,7
"83d240209dd241f3f79554ba6a9d40abe2675b3d29ab6aca196a0c3d07c23243","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","e46546614d936db40600dfea4e2802f51d52ba7db1c15105581e589f92bf5ab8","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","d24f61e153c4addbdd4540777e903445a440b647843f8b18624c7421f71a9520","deac7d9d83cf74e1b8828108d5aa827e05bb140639dc4f5527b21ad91c1216e0","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,22,NA,1,1,1,NA,1,5,5,3,5,4,6,4,6,3,2,2,1,6,6,3,3,6,6,6,1,2,5,3,4,6,2,6,3,2,6,5,2,6,3,6,1,2,2,"e014f4f64053590148e762e33751d9fa8757ab1afa2b63b639f112de2a26661c","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","e27fb5164dc3e1afdfd6ae0d9b6c27e66973d2d2bf148ba9044627b52c5be7f2","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","f376a4809dd4e47f0a5b8afbc760fa35857db7625f13223c62dd955f06b9412a","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","794cb2057752434e053963d64aa2828c09c9c540002395e234d29897fc32f87c","6288cb04a8b0d80cba5103e0c68f08ea4f324f8dff8558083bf90f9df1c8202c","b20a3e09080b78292efdf648c8e7dd2a337de5c40bec372cc55f2c6b88a45fc5","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_213",3.75,4,5,2.33333333333333,3.85714285714286,4.5,6,4.33333333333333,2,5
"45ef602fe674efb8011235775f73b02e15282572d3277cddd273dda8485460ac","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","154f9adfbb1749c8b83118a410bc0c37d0f606cf5bb1761eebdc084a5e830124","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","b3be4b432f021f3fd106285a0e759cc185451f63f62064f409488f15a96dd7bc","f9c2fe060d51cfe44cd0a2fb5095e50029445db0fc380e2a213e5a530af0d13e","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,21,NA,1,1,1,NA,1,4,2,2,7,7,5,5,2,5,6,5,1,3,3,2,2,4,6,2,1,5,5,2,2,3,5,2,3,4,3,3,4,2,3,5,1,1,1,"9495e401fd7be178a10c1cddcff5bd73a240318a7db38e737d5c4300cba713ea","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","f376a4809dd4e47f0a5b8afbc760fa35857db7625f13223c62dd955f06b9412a","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","84da790febde85b1ae19552e569e6768c781317b80ab09999c2438944b425b04","f01144d59ca83c92dc988811ebdaa17d1664ded7f8d80edb6fce9715504d1774","a4c1557d045a03e994073c533e622712e86f57f7002afb092df50cc25f74a6d1","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_214",2.5,3.36363636363636,4.75,5.33333333333333,5,2.5,4,2.66666666666667,1,7
"c7dcfc5fc3346c6b586233eb0010dc37347c24169394989f30fddaaee92b919c","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","bf34ee67a10b331f8ffcee65c9c090b02b49606d910de37c5b6db94c832bf893","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","61d8143a3b5e05fc6670478a000df3983ac0f82125c3bafbfe7234887cd2191a","2c35396c6273248cff4f4954775969e0b1ebbffe176084d7fca5fe9a0f3749ed","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,26,NA,1,1,1,NA,1,2,1,2,2,5,2,7,2,2,1,5,1,5,6,5,6,2,5,5,1,3,3,1,1,3,2,2,3,2,5,5,2,3,2,3,1,2,2,"69b159caf4885ccbb0c25dd185b94b0d034e5671ded4a727e9cd05d0bd43fd0a","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","e27fb5164dc3e1afdfd6ae0d9b6c27e66973d2d2bf148ba9044627b52c5be7f2","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","f376a4809dd4e47f0a5b8afbc760fa35857db7625f13223c62dd955f06b9412a","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","794cb2057752434e053963d64aa2828c09c9c540002395e234d29897fc32f87c","067bc384f9c1dc4203ad197483542f01e0328d7eb9b1c9a141b1fcf602aba193","a7feaafd58a6574598c4926f582b803c834bcf99e80130c84a589694578c8050","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_215",2,2.63636363636364,4,2.66666666666667,3.42857142857143,5.5,4,1.66666666666667,2,2
"785efe23445be3f08bb45de7011b2bd9d276354498edd9e64f02d1ed48631a91","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","b150eee5ebcfbcef22a299bd5e16d09450b830beedd7ea4b9c577372de393a6c","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","3d6c46208848e551e2c70cd61aa193548d386aceba3f009c34cb7a07f1394e34","b97c33897b57aec01e5f36480dda50b16339b8af0ebe7a29a10b7a42d5cc7042","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,19,NA,1,1,1,NA,1,6,6,6,1,6,4,6,3,5,4,5,1,5,5,3,3,7,7,7,1,2,3,5,1,1,6,6,5,6,1,1,2,1,1,7,1,2,2,"36bc8bf59b2b5548ef668c4c7f46df048b0dc87714a7c34f96da697af6457cd3","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","2c415ef89679e9ee8391888ad73bd0fe817932bba2e9d29c9935b017a8c2db5b","eaaecfbe3997ec327887f9ae252ad218dc6fea7b7e4ca90ef6e9f60be55f2b3b","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","8ef506d291457a57afbd1d30c9c13c6b60bb298b2e38e1e0040292c9199637f8","94cc2e645ab9ae3b0b65242935487946bf749602c85217530f8f50591d254960","c0d71b0e8f7d386f1dd4a8a2bd3b3e40d7957d61cf14cec1a671ec743adcaa21","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_216",4.25,3.36363636363636,4.75,4.66666666666667,4.71428571428571,4,7,6,2,1
"2d00b25e1d65ba279765b47aff752211d91c8d1d728221c4eae1e4a17c7ad0a6","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","2e00beef9dd4b9f0be2bc97620c7203d34f79cc2862fa97110b80e0e26215901","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","cbec8d070e86614f6e9a3efa0478c89c367a405afdf995c8af0e6c5835396cae","d4f5f85fddd9a0f76c04bbc7021037b51b2af4bdba2bb94fadf88ad613b94713","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,26,NA,1,1,1,NA,1,6,6,5,2,4,6,5,5,3,2,2,1,6,7,5,5,5,6,6,1,3,4,5,5,5,4,5,7,6,5,5,3,6,6,7,1,2,3,"13f2676228846a031bdfec7200e6ef2bad15cd4a8ca013fccb61bce1872d6eb1","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","eaaecfbe3997ec327887f9ae252ad218dc6fea7b7e4ca90ef6e9f60be55f2b3b","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","84da790febde85b1ae19552e569e6768c781317b80ab09999c2438944b425b04","72a9a4416d17c6ef9816096c60f64838c0678e41868d01274ac1213fd497a68c","c0fded9c5386d7bc7798cf6f2290548f3cc6671ca097309755b588bbfef6aff9","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_217",5.75,5.09090909090909,5,2.33333333333333,3.85714285714286,5.75,5.66666666666667,5.66666666666667,2.5,2
"ffe9db7b3822dd9c3d84289d34ecd65395d886b72fa0dd496b1744cd17921c75","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","aa24cf48629efeb0eb27cdbf770d46fada2a9fae8abde818bbc9db2f7eb0f003","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","ce4ea0a59a5bc18c6fb3173835e176862ef7ae046ae86a1c87609507335fded1","b7f0ad3b315ef40d9d181db0896ab340393aa30408b0e1cb987cdcf759f2a046","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,2,1,1,NA,1,6,6,6,4,7,7,3,3,4,4,5,1,7,7,5,6,3,2,5,1,6,6,3,6,2,4,2,2,4,3,5,3,5,3,3,1,3,3,"b70583e5cd492e0caf46832b5db71cb196a1710dc5c06844bb4c679d961bfcf3","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","9c391c14b575efd0f99bcabf9635eaba75fa9b7c78aa0782aa328e7727dce6c8","9157a2e3fc89e1a6a991e7358b68c8b1199225f1b3841ecc9c3322ebe18b9101","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","b31af91431434c02dcc5f7ad580a38d4a083dcaa5542472f2a9ef818dce4f73e","5a0f133b8c4dd93f25796b7775169ddb883a109b0c7dbbfbc3626b0f4696e974","c30a9d8f3c598266757fd1f4911e6bf4cf21b5a13cde0ea24289cbc3a95296bc","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_218",2.5,3.45454545454545,5,4.33333333333333,4.71428571428571,6.25,3.33333333333333,6,3,4
"25ccfa3fb0a5044fefd61d050ab285aed6ecd5f54ea5f400eb307bf024a1ccb4","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","2593d4c841892f3204d1a99a7a7267833fd5c00da0d71d52616f691a3eb02cb0","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","fe28f050708087a2c31e8ee4ad3b752109735ae2e8165c0f1468a3d39b295cfa","0bfde3009cd26024d3d7886dfe2b5c122a965f948dcc14c53a77e0651e9b5766","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,2,1,1,NA,1,1,1,1,6,1,1,1,4,1,1,7,1,1,7,6,6,4,5,7,1,1,6,1,6,7,6,7,5,6,7,7,2,7,6,7,1,7,3,"7373c04ef0726072bf63fd62919e7d32a9643481706b04573e393664ff100d2f","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","147c2339dd3baf66f35fc9c83b99acfa80e8a3fbb9cdc721c7905d12faf247b6","60476909371a9ef910bf77c836d60fd4cbc04f163ba70daddd9aa6e3ac3b26b8","f38e53441a1149718b50abd277f47d9bc87e9a48b82cdd8f5ab4359fcb13b6f1","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_219",4.75,5.09090909090909,1.75,3,2.28571428571429,5,5.33333333333333,1,5,6
"95a5b45e449e26b79430736eeeb37b4e303ea3e63366614fa710af2febbcd6e5","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","051369d41b1d55da8be505663694b1fae5af3a80c950738878e6f69e36ad21c7","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","e89aa227aa2d0efdb15e3bc65b8ec94d0f9bf527815711c7c68170b5f1ca3aa0","378cb596db510710093f10df30b713b54dcfcc3498d40c17934641ee4f65d009","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,25,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,7,1,7,7,1,2,1,1,1,1,7,1,1,1,1,0,1,1,0,1,7,0,1,1,1,1,1,1,"ee1a945e875ec6fb8cef76d5d97cd8cdc7caad5a06d4780b437c6feeca713f34","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","dff85b7f1597ed4df944f870efc632ff9b60deb1012d732ec0cac1044fabe42f","fc2733e62f678c6ae17ad65bc8fd6987c635d4d62af11c6bb5be980373248ba7","79c1d81e2ba61c1a0f82e3581340b438b55bf2d24b87772d298fbc99de4204bf","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","2e310d056feb3a87286f611f0d85345113f94dde80e48c5ca0cb8295151978df","545f970a25e858a4943d5be738e4f305def75423f7337a379cd465976cc9f1c7","990329b0e4ddc8faca01d5860d482acfbd575afa1c376ef2251e7d0d4fea6669","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_220",1,1.90909090909091,1,3,1.85714285714286,4.25,1,1,1,1
